NH3-N,TN,TKN,TP,Orthophosphate,WATER TEMP.
0.009097799,0.104614238,0.103481228,0.055392869,0.029277306,0.652360515
0.011429792,0.120875015,0.12056759,0.041037478,0.017873143,0.652360515
0.015070123,0.078118232,0.060733211,0.048390875,0.055027953,0.652360515
0.015479988,0.294275485,0.298045898,0.048011418,0.013848458,0.652360515
0.01569323,0.250153937,0.25393441,0.058752861,0.014284612,0.652360515
0.01852874,0.206441528,0.208553727,0.048361346,0.025830086,0.652360515
0.021122276,0.154188101,0.045512463,0.07595541,0.062070577,0.652360515
0.023845497,0.099084661,0.097308897,0.032401998,0.033161443,0.652360515
0.024275087,0.389377313,0.393197552,0.077776411,0.007073942,0.652360515
0.024539115,0.128146259,0.082382316,0.061682703,0.062070577,0.652360515
0.03005265,0.077780394,0.034419791,0.031316288,0.064514872,0.652360515
0.030180937,0.102541637,0.102285693,0.038977287,0.037616935,0.652360515
0.032607514,0.399469311,0.402718696,0.060157,0.020364796,0.652360515
0.035674903,0.028191079,0.021114928,0.035056722,0.033808418,0.652360515
0.0808393,0.108257978,0.104971245,0.075414032,0.111643933,0.652360515
0.278285213,0.242013979,0.245608404,0.227248074,0.000199363,0.652360515
0.001020082,0.037562142,0.037288187,0.021500111,0.008441984,0.64806867
0.006678367,0.084220259,0.085316046,0.034121613,0.016240048,0.64806867
0.007920854,0.058492174,0.041865123,0.041011886,0.014712364,0.64806867
0.008231475,0.225410971,0.223518526,0.172911386,0.119358739,0.64806867
0.011319832,0.045879608,0.046744233,0.009087285,0.005996161,0.64806867
0.015034712,0.082689674,0.073333502,0.108814627,0.014525986,0.64806867
0.016928883,0.094495806,0.092848597,0.027723503,0.02769768,0.64806867
0.017058412,0.258318604,0.027169751,0.072623471,0.099063453,0.64806867
0.018084396,0.206846589,0.20919431,0.110758668,0.010952733,0.64806867
0.019211953,0.011938459,0.01142569,0.049034131,0.009136316,0.64806867
0.024135307,0.143441919,0.138392776,0.053315944,0.00829609,0.64806867
0.026399739,0.344874001,0.347988769,0.050313753,0.012497222,0.64806867
0.030663022,0.023618853,0.024813807,0.042823043,0.000199363,0.64806867
0.03461879,0.169436698,0.138892303,0.315638458,0.027621296,0.64806867
0.040387345,0.136888787,0.094533826,0.271107119,0.109303521,0.64806867
0.040954541,0.130988035,0.129060183,0.026000935,0.083305389,0.64806867
0.08387718,0.121229482,0.117651303,0.07753033,0.101484833,0.64806867
0.072701011,0.040898243,0.039874944,0.087668873,0.008983548,0.644635193
0.00279808,0.031127924,0.017717431,0.021576888,0.007814869,0.643776824
0.002950906,0.07763136,0.045988203,0.02919999,0.02769768,0.643776824
0.008899312,0.147081502,0.135126027,0.118246918,0.01898988,0.643776824
0.011120257,0.184340162,0.181352101,0.1125526,0.004553263,0.643776824
0.013123767,0.01305716,0.010789784,0.003799493,0.018829473,0.643776824
0.013304394,0.272857482,0.275799025,0.083327509,0.007993608,0.643776824
0.017441409,0.017225267,0.01380439,0.064684893,0.020288412,0.643776824
0.017550127,0.124302734,0.126308979,0.01000566,0.016240048,0.643776824
0.019010049,0.017586088,0.016761907,0.057263085,0.02044118,0.643776824
0.020190411,0.114921395,0.080336634,0.071673598,0.019371801,0.643776824
0.02045444,0.08761668,0.061116736,0.091606172,0.039766387,0.643776824
0.023143802,0.212890022,0.093023035,0.15564584,0.059471223,0.643776824
0.025020579,0.024771126,0.022629368,0.036976155,0.02387847,0.643776824
0.02608539,0.303543636,0.307027235,0.042636021,0.017156659,0.643776824
0.02775405,0.013444493,0.014169124,0.039584615,0.008525242,0.643776824
0.029742029,0.144830294,0.13375431,0.057076064,0.008983548,0.643776824
0.031512572,0.01749196,0.01753102,0.025705638,0.009289084,0.643776824
0.07863606,0.072099351,0.073142572,0.078817826,0.09451019,0.643776824
0.006452389,0.10723058,0.107750122,0.047981396,0.012523956,0.639484979
0.006563126,0.122371794,0.124622718,0.06304993,0.008127281,0.639484979
0.008386786,0.016762475,0.016888771,0.013942958,0.026933838,0.639484979
0.009986799,0.041357034,0.029084843,0.038314344,0.035649277,0.639484979
0.016293041,0.059238995,0.044845714,0.055053769,0.037480971,0.639484979
0.016521813,0.025728556,0.012241505,0.007918892,0.023718063,0.639484979
0.017550127,0.060845353,0.061291174,0.05036297,0.018531575,0.639484979
0.018844798,0.27904642,0.282550173,0.133324803,0.032513705,0.639484979
0.01960023,0.011742361,0.01158427,0.047606861,0.002720042,0.639484979
0.019615761,0.387909714,0.39144445,0.046868617,0.015094285,0.639484979
0.027645332,0.171993818,0.158262851,0.179309496,0.029989207,0.639484979
0.03061441,0.104865714,0.104976796,0.056318134,0.033197344,0.639484979
0.036435927,0.043406731,0.031941186,0.015384994,0.02591029,0.639484979
0.073601659,0.121253563,0.12119961,0.061535054,0.094304716,0.639484979
0.089598832,0.049801102,0.046463943,0.011580579,0.006004563,0.639484979
0.106857595,0.158354639,0.128047016,0.112769151,0.079562563,0.639484979
0.006600711,0.027916541,0.026649371,0.039486183,0.032815423,0.63776824
0.006212434,0.024449525,0.022835522,0.041504048,0.016240048,0.635193133
0.007405222,0.0314518,0.026782578,0.021413982,0.024565928,0.635193133
0.00841117,0.192050116,0.1924171,0.068207299,0.013831654,0.635193133
0.010188392,0.036474267,0.025578956,0.051937889,0.02823237,0.635193133
0.012978241,0.130311575,0.125666571,0.018716933,0.040606613,0.635193133
0.01316244,0.078038459,0.070570722,0.152100795,0.098524944,0.635193133
0.013372265,0.034230904,0.032960855,0.034220046,0.037322092,0.635193133
0.020720487,0.131087418,0.126894694,0.023097177,0.003942189,0.635193133
0.021315638,0.059065487,0.057419919,0.073993159,0.058624122,0.635193133
0.023560657,0.018276353,0.015897646,0.058680513,0.026169996,0.635193133
0.024694426,0.051432639,0.042102993,0.053808106,0.029225365,0.635193133
0.025315669,0.148697351,0.097130257,0.133046239,0.06283442,0.635193133
0.025345178,0.043132194,0.04421845,0.075217167,0.015094285,0.635193133
0.026023887,0.135562693,0.137636349,0.175372198,0.023725701,0.635193133
0.029509062,0.050726685,0.041865123,0.031660802,0.036099944,0.635193133
0.030461429,0.160797473,0.144241286,0.08369171,0.007226711,0.635193133
0.050474475,0.092217144,0.058467657,0.057720796,0.047740899,0.635193133
0.05094196,0.045110432,0.036449616,0.057499323,0.02769768,0.635193133
0.070624505,0.199071059,0.126138505,0.112813446,0.080387512,0.635193133
0.147477752,0.094257036,0.096276303,0.078973349,0.001356584,0.635193133
0.190498237,0.166380782,0.162480524,0.173796786,0.175771538,0.635193133
0.001786075,0.057415203,0.045354676,0.051613062,0.005118506,0.630901288
0.002907264,0.193874927,0.195751324,0.024475232,0.007532248,0.630901288
0.004652958,0.019138009,0.019557514,0.02454069,0.031459603,0.630901288
0.004716946,0.112958217,0.115077074,0.051531363,0.012410907,0.630901288
0.005269387,0.043967807,0.042286787,0.022177818,0.004583817,0.630901288
0.005380745,0.145423374,0.140358058,0.044506238,0.013795753,0.630901288
0.010750151,0.156540652,0.157337061,0.027277112,0.019667408,0.630901288
0.011337692,0.160149486,0.161434451,0.107945961,0.026933838,0.630901288
0.011375899,0.043613419,0.036530571,0.020798779,0.014422104,0.630901288
0.011788094,0.072887901,0.062725531,0.097948175,0.015207333,0.630901288
0.012748226,0.046526418,0.045658119,0.03951522,0.001231314,0.630901288
0.013201423,0.058884371,0.027196472,0.040027561,0.036099944,0.630901288
0.017839005,0.037300233,0.030142096,0.017038659,0.009884881,0.630901288
0.018048674,0.046207014,0.039039227,0.062101041,0.024772165,0.630901288
0.019339929,0.063330623,0.043180861,0.059473878,0.046403411,0.630901288
0.0200351,0.066328259,0.045758262,0.034859857,0.034190339,0.630901288
0.021576405,0.066619504,0.058956718,0.127798804,0.02624638,0.630901288
0.02256822,0.344378264,0.347217278,0.140723971,0.051529556,0.630901288
0.023868172,0.30711176,0.309315862,0.038649507,0.01990649,0.630901288
0.024290618,0.078004417,0.078814266,0.069212786,0.015858127,0.630901288
0.025305885,0.11597256,0.116306941,0.021177744,0.011733379,0.630901288
0.030685387,0.087743125,0.078381342,0.125151955,0.013439803,0.630901288
0.03163387,0.066417523,0.058641223,0.138477742,0.019640673,0.630901288
0.040939941,0.050824734,0.038390635,0.017604646,0.021052254,0.630901288
0.042245018,0.100368163,0.079945179,0.038851293,0.041179495,0.630901288
0.055105844,0.148888743,0.076881968,0.058404902,0.071313068,0.630901288
0.352728656,0.177255682,0.180076642,0.06616138,0.014024906,0.630901288
0.001892463,0.124240688,0.125677434,0.024130718,0.015247053,0.626609442
0.002016711,0.142486215,0.131401379,0.02541034,0.039155313,0.626609442
0.002378275,0.128634621,0.130335563,0.015468662,0.02387847,0.626609442
0.003479118,0.119074049,0.120073692,0.018175554,0.021816096,0.626609442
0.006544955,0.103548327,0.103147655,0.051729212,0.016313377,0.626609442
0.007985929,0.100606069,0.102749619,0.041391343,0.010465401,0.626609442
0.007994937,0.121607717,0.122078223,0.103659227,0.009365469,0.626609442
0.008559802,0.094409287,0.096308019,0.037777395,0.014760486,0.626609442
0.010747511,0.036025594,0.029545835,0.028752122,0.031249546,0.626609442
0.011531054,0.095181443,0.097012511,0.037378744,0.011778446,0.626609442
0.012571948,0.267997149,0.271881227,0.065372936,0.017176519,0.626609442
0.014133288,0.109992898,0.10619691,0.025902503,0.053133624,0.626609442
0.017951139,0.185994995,0.187335166,0.025843443,0.027573938,0.626609442
0.019886002,0.138238257,0.138856622,0.025557989,0.003331116,0.626609442
0.023110255,0.136805955,0.13820248,0.043010065,0.021357791,0.626609442
0.024253343,0.051278898,0.043060816,0.169121736,0.04236345,0.626609442
0.025719478,0.266274073,0.267851154,0.0431774,0.016774738,0.626609442
0.026094864,0.097939604,0.096653645,0.064460467,0.048817152,0.626609442
0.028176495,0.234513065,0.237297543,0.241568029,0.011580611,0.626609442
0.028981005,0.050426263,0.041712886,0.037271452,0.045724355,0.626609442
0.034401354,0.067969209,0.054440518,0.025119965,0.005424043,0.626609442
0.036684424,0.05544873,0.038035416,0.19363142,0.216519462,0.626609442
0.039024803,0.043639382,0.039056512,0.033925733,0.02535956,0.626609442
0.003804961,0.110578212,0.110080614,0.02658021,0.0065805,0.622317597
0.004659326,0.101790659,0.102521977,0.009513498,0.010893153,0.622317597
0.006267414,0.034539719,0.034099777,0.012597879,0.060011259,0.622317597
0.009231056,0.058879037,0.034042847,0.027310087,0.038177595,0.622317597
0.009707084,0.098500131,0.099970028,0.043678421,0.012061068,0.622317597
0.010822992,0.065957319,0.067057381,0.066677166,0.01375527,0.622317597
0.011710438,0.087726495,0.048144891,0.338228708,0.041752376,0.622317597
0.01375697,0.104988472,0.107022716,0.04040751,0.012465904,0.622317597
0.015220464,0.147050126,0.14763799,0.070541625,0.020823101,0.622317597
0.015391306,0.023186652,0.016294096,0.055875188,0.054355772,0.622317597
0.021020082,0.144741187,0.146369112,0.051285774,0.011385067,0.622317597
0.025626291,0.094260488,0.094117237,0.047409996,0.013948522,0.622317597
0.039433426,0.257917387,0.258558365,0.19584615,0.035106949,0.622317597
0.044721761,0.108331711,0.107207224,0.057450107,0.072153294,0.622317597
0.048301676,0.137558973,0.13891609,0.024770529,0.010893153,0.622317597
0.059072794,0.171828311,0.174741931,0.067329773,0.020192931,0.622317597
0.099424107,0.087478,0.089324314,0.07368851,0.001625456,0.622317597
0.164645037,0.185265745,0.187053052,0.053626006,0.019753722,0.622317597
0.003939926,0.111974274,0.112325711,0.007790929,0.011656995,0.618025751
0.006709429,0.050232518,0.051538504,0.057696188,0.01990649,0.618025751
0.007181263,0.033890163,0.024533834,0.029956936,0.029606522,0.618025751
0.009112088,0.042796473,0.036094396,0.029628171,0.042478026,0.618025751
0.011182382,0.06884616,0.052331404,0.042488373,0.007837784,0.618025751
0.011337692,0.107595166,0.108389438,0.008037011,0.013184679,0.618025751
0.011384286,0.083514306,0.082802553,0.031660802,0.017996885,0.618025751
0.011958936,0.013154268,0.010347346,0.0261978,0.011580611,0.618025751
0.018253219,0.234400034,0.069640333,0.123575559,0.104387433,0.618025751
0.018684672,0.233716279,0.021816804,0.012593941,0.014225796,0.618025751
0.031665709,0.098142997,0.071564384,0.134422817,0.105708116,0.618025751
0.05451411,0.156776597,0.158262851,0.018864582,0.014712364,0.618025751
0.062154472,0.149044209,0.095311661,0.285506312,0.122562293,0.618025751
0.063304704,0.075058551,0.05474182,0.027034476,0.005240721,0.618025751
0.069794368,0.327635399,0.331548304,0.047409996,0.012420837,0.618025751
0.135095904,0.146372489,0.148847084,0.08357802,0.000199363,0.618025751
0,0.002282583,0.001799883,0.020734798,0.034190339,0.61416309
0.0060082,0.109841275,0.109648246,0.01222039,0.030523896,0.613733906
0.006437324,0.021240182,0.016591513,0.016990427,0.018615597,0.613733906
0.007518598,0.097557997,0.099517441,0.042051333,0.012536177,0.613733906
0.009726808,0.07080973,0.053293429,0.061411029,0.001115973,0.613733906
0.011521425,0.149206422,0.150427571,0.039486183,0.009059932,0.613733906
0.013710066,0.225543376,0.227370831,0.061633487,0.006921174,0.613733906
0.014909842,0.067904888,0.068903015,0.044457022,0.010893153,0.613733906
0.015065153,0.077866677,0.068665145,0.044949184,0.035336102,0.613733906
0.015809092,0.134380613,0.135382134,0.095248173,0.097971159,0.613733906
0.024372622,0.161533783,0.059385994,0.252386741,0.041155815,0.613733906
0.025191421,0.171829096,0.169751973,0.081226468,0.007455863,0.613733906
0.025762188,0.061892752,0.058081356,0.035960824,0.005016151,0.613733906
0.026148291,0.125376411,0.114677214,0.071918695,0.047730205,0.613733906
0.033802786,0.055809708,0.040183858,0.048507518,0.034610452,0.613733906
0.049264603,0.153089951,0.101974876,0.113753476,0.0019562,0.613733906
0.050498703,0.291656555,0.294100744,0.048689618,0.014559595,0.613733906
0.056113812,0.082658533,0.046258582,0.03729606,0.049665781,0.613733906
0.092698837,0.116686279,0.114803206,0.074331274,0.095679632,0.613733906
0.223644525,0.234495024,0.233438498,0.141019268,0.150217962,0.613733906
0.002196561,0.082130166,0.083153253,0.014745675,0.035818086,0.60944206
0.004364235,0.003827837,0.003694914,0.036237911,0.018837111,0.60944206
0.007084349,0.108309434,0.109488714,0.007790929,0.012420837,0.60944206
0.010367621,0.092877446,0.083663167,0.101883997,0.017928903,0.60944206
0.011958936,0.077474481,0.049714833,0.04396486,0.033044576,0.60944206
0.014717567,0.111911915,0.114130748,0.021444989,0.021243978,0.60944206
0.019866588,0.241420429,0.24418943,0.074331274,0.014878881,0.60944206
0.024383804,0.028763685,0.022597652,0.012958634,0.030753049,0.60944206
0.024993244,0.290774191,0.293018515,0.054595566,0.015170669,0.60944206
0.028149316,0.311970211,0.216745653,0.343923026,0.212264861,0.60944206
0.032093901,0.210082993,0.211584825,0.030233531,0.028919828,0.60944206
0.040818488,0.167364018,0.169023218,0.04878805,0.009594621,0.60944206
0.067362356,0.103313166,0.08451268,0.18315919,0.039142327,0.60944206
0.006324569,0.072803422,0.060883782,0.014961734,0.033472327,0.605150215
0.006833678,0.119910134,0.120441518,0.030676477,0.015476206,0.605150215
0.00729961,0.102339734,0.103394167,0.012466471,0.013184679,0.605150215
0.009004923,0.035160409,0.030726463,0.021128528,0.024986041,0.605150215
0.009155575,0.058824129,0.039352502,0.08406969,0.016544057,0.605150215
0.009279824,0.149489588,0.105539755,0.235361862,0.048817916,0.605150215
0.011298399,0.201675243,0.202807976,0.051357138,0.005025318,0.605150215
0.012528771,0.044454366,0.038831804,0.023364422,0.085594624,0.605150215
0.016152329,0.243608885,0.246591917,0.100563526,0.029225365,0.605150215
0.016592169,0.056578883,0.049644107,0.026017176,0.006510227,0.605150215
0.017501514,0.118425984,0.120323059,0.013775131,0.02107135,0.605150215
0.018408374,0.035563587,0.036720074,0.046886335,0,0.605150215
0.023108702,0.128317256,0.116898048,0.154302729,0.01482694,0.605150215
0.026539674,0.044418049,0.044460126,0.028768856,0.003969688,0.605150215
0.026615621,0.232264996,0.234866511,0.040224426,0.019982875,0.605150215
0.027101434,0.108278451,0.082287564,0.115599085,0.04475504,0.605150215
0.032372995,0.255941893,0.258414057,0.038206561,0.023572933,0.605150215
0.06479662,0.077275637,0.033080266,0.043564239,0.022508137,0.605150215
0.081072266,0.076846967,0.052807144,0.02280188,0.007837784,0.605150215
0.129753677,0.187930014,0.184308825,0.109966287,0.096477084,0.605150215
0.152359948,0.196231557,0.195925604,0.119265694,0.067417473,0.605150215
0.165718546,0.298809903,0.300653588,0.123793587,0.113018849,0.605150215
0.010887291,0.012801291,0.009697168,0.020784015,0.054814077,0.604291845
0.009396307,0.037305724,0.035268194,0.043767995,0.038085934,0.602575107
0,0.004510259,0.002925801,0.030627261,0.028079602,0.602145923
0.004849581,0.122240251,0.123225073,0.072152964,0.0059281790000000004,0.600858369
0.006962896,0.040932834,0.042105847,0.043375249,0.003593877,0.600858369
0.008931151,0.031175772,0.024453038,0.023294042,0.045078909,0.600858369
0.009402985,0.111165801,0.113117818,0.017105593,0.02124627,0.600858369
0.012604563,0.188862814,0.191780877,0.346139233,0.007882087,0.600858369
0.01653781,0.057474346,0.046206885,0.034839678,0.03265578,0.600858369
0.018029261,0.060486885,0.041108934,0.05610552,0.045084256,0.600858369
0.020656344,0.055276164,0.043371633,0.262484928,0.039919155,0.600858369
0.021145728,0.144208192,0.145133298,0.039779019,0.009481573,0.600858369
0.021156755,0.185159303,0.187262536,0.029150774,0.031364123,0.600858369
0.024147732,0.104265418,0.089285304,0.074788985,0.034526429,0.600858369
0.025901968,0.150392581,0.149763359,0.109865394,0.027392144,0.600858369
0.032883501,0.195171136,0.197337917,0.065478259,0.00876127,0.600858369
0.036431578,0.090655654,0.070117579,0.154034008,0.028002453,0.600858369
0.04655738,0.035061576,0.029844362,0.010106061,0.023855554,0.600858369
0.047220868,0.209485678,0.206114449,0.08914536,0.091860422,0.600858369
0.052492895,0.034513756,0.026798912,0.010654822,0.004355428,0.600858369
0.055445975,0.129793483,0.131145669,0.02919999,0.012420837,0.600858369
0.003261528,0.036129134,0.035807367,0.036680857,0.029836438,0.597424893
0.004286424,0.060244429,0.036156243,0.161282575,0.031011228,0.596566524
0.004426359,0.00461223,0.004107222,0.033186505,0.018302422,0.596566524
0.004553714,0.130570581,0.132002556,0.061784581,0.005121562,0.596566524
0.005150884,0.114617835,0.11574755,0.005920713,0.012191685,0.596566524
0.006057123,0.039509867,0.035204762,0.034613776,0.002490889,0.596566524
0.006685356,0.099453325,0.100545991,0.009464281,0.014254058,0.596566524
0.006713001,0.041649456,0.035428043,0.024878805,0.029632493,0.596566524
0.007020051,0.044408401,0.039478494,0.035460295,0.02315282,0.596566524
0.008072437,0.070135152,0.046844535,0.166477348,0.026907868,0.596566524
0.009708482,0.08326832,0.075576775,0.053135812,0.021285226,0.596566524
0.011535714,0.030066954,0.02878362,0.008227477,0.074807645,0.596566524
0.013331418,0.053916026,0.03934941,0.079489136,0.030126698,0.596566524
0.015142808,0.153858656,0.152236811,0.049865886,0.011656995,0.596566524
0.015391306,0.111743035,0.109378184,0.035391392,0.047725622,0.596566524
0.016594188,0.059644055,0.038034464,0.11456702,0.033179012,0.596566524
0.018217963,0.009757847,0.010228411,0.061830352,0.008448858,0.596566524
0.020520913,0.039196502,0.040503872,0.034300268,0.001196177,0.596566524
0.021448429,0.083255456,0.048914004,0.128567562,0.102477828,0.596566524
0.022226536,0.071059716,0.069167051,0.014710732,0.023465995,0.596566524
0.023992266,0.072823737,0.05973939,0.049447548,0.00979322,0.596566524
0.025725845,0.168631205,0.127850456,0.126574304,0.055134891,0.596566524
0.025799929,0.064501251,0.064788498,0.012840023,0.005393489,0.596566524
0.026194418,0.071591299,0.055382483,0.082507075,0.03611904,0.596566524
0.036925156,0.10621385,0.10347425,0.049427861,0.078034879,0.596566524
0.037123643,0.376366824,0.37915434,0.077677978,0.081395784,0.596566524
0.005022753,0.284872184,0.28802491,0.04238994,0.017996885,0.592274678
0.006460932,0.111091205,0.11301823,0.012049118,0.02012113,0.592274678
0.006600867,0.102689416,0.100758805,0.043549475,0.015755008,0.592274678
0.006681162,0.038990442,0.038339414,0.031301523,0.043182289,0.592274678
0.007312035,0.081281924,0.022206752,0.051760711,0.093265891,0.592274678
0.00934785,0.110384153,0.092160756,0.073336614,0.016346222,0.592274678
0.009758336,0.066405521,0.039899444,0.123311268,0.048624664,0.592274678
0.011413795,0.176300919,0.178371589,0.046671752,0.01463598,0.592274678
0.012589809,0.198104687,0.199698222,0.070641534,0.011275074,0.592274678
0.014640688,0.038646643,0.032003904,0.021484854,0.026022575,0.592274678
0.017006539,0.093123118,0.066476741,0.060304648,0.042898139,0.592274678
0.019209934,0.157062508,0.110920137,0.126313458,0.044341801,0.592274678
0.019258546,0.075513499,0.055582294,0.040519723,0.048321419,0.592274678
0.019258546,0.086181241,0.084047406,0.046425671,0.017767732,0.592274678
0.019638902,0.097262673,0.097326975,0.057474715,0.067612252,0.592274678
0.020615342,0.110991979,0.109315228,0.153618623,0.03021836,0.592274678
0.02360725,0.099131567,0.05030158,0.055727539,0.052598935,0.592274678
0.025626291,0.410823633,0.41449564,0.062519379,0.007837784,0.592274678
0.026558156,0.091593552,0.091024926,0.105977311,0.009365469,0.592274678
0.030440928,0.09230735,0.04458477,0.054447917,0.049314413,0.592274678
0.030795036,0.141360925,0.135131578,0.020144204,0.029530902,0.592274678
0.031994036,0.065943906,0.050983474,0.05676108,0.029225365,0.592274678
0.032476276,0.215493343,0.216312254,0.03180845,0.024565928,0.592274678
0.033253141,0.233192775,0.075686037,0.149440165,0.130663603,0.592274678
0.03705717,0.0574254,0.058825255,0.024819746,0.005011568,0.592274678
0.038517092,0.167052143,0.168808422,0.032152964,0.013184679,0.592274678
0.044915899,0.077778825,0.067481345,0.05745995,0.017752456,0.592274678
0.05420939,0.08803688,0.04369474,0.110685828,0.099307883,0.592274678
0.057554941,0.338577209,0.326195277,0.044457022,0.004782416,0.592274678
0.063984966,0.198673372,0.104696902,0.107635898,0.098078097,0.592274678
0.089816267,0.114280546,0.106185175,0.179092945,0.012466668,0.592274678
0.12508612,0.120080425,0.115627981,0.049083348,0.058404135,0.592274678
0.002853371,0.14634982,0.14879499,0.11004897,0.018444497,0.587982833
0.003903738,0.045233739,0.038348453,0.032025986,0.0150813,0.587982833
0.006706323,0.120943022,0.016498823,0.007692497,0.013505493,0.587982833
0.006897044,0.079799735,0.058993746,0.096830475,0.034046736,0.587982833
0.008137668,0.098282776,0.097477468,0.032000394,0.019371801,0.587982833
0.008852719,0.005592721,0.00451953,0.042488373,0.046106276,0.587982833
0.011162812,0.037270583,0.032569797,0.034282058,0.025318312,0.587982833
0.011381335,0.062567644,0.037884765,0.160418338,0.028036826,0.587982833
0.012694799,0.104611728,0.103592154,0.037881241,0.015656473,0.587982833
0.016525075,0.01006376,0.009950896,0.057450107,0.007914169,0.587982833
0.019638436,0.111466145,0.093195649,0.106103797,0.003871152,0.587982833
0.025021511,0.172709969,0.174576453,0.029741369,0.032280733,0.587982833
0.03523382,0.092315194,0.091491945,0.051544159,0.063598262,0.587982833
0.055135353,0.214743228,0.211942185,0.083830007,0.017767732,0.587982833
0.078773665,0.133692308,0.133685566,0.080523661,0.06190406,0.587982833
0.00935282,0.05699869,0.044504687,0.016093708,0.023374334,0.583690987
0.012337428,0.065774791,0.057968844,0.055540025,0.022194962,0.583690987
0.013046112,0.008996986,0.00666036,0.020833231,0.008601627,0.583690987
0.018742914,0.030537276,0.031563924,0.036377193,0.000902861,0.583690987
0.020848619,0.143538713,0.145568521,0.141954377,0.013486397,0.583690987
0.022790936,0.038930593,0.025675214,0.16528287,0.056876451,0.583690987
0.022869523,0.210138842,0.213323417,0.036631641,0.011275074,0.583690987
0.022954323,0.094106198,0.076386564,0.158118463,0.038774156,0.583690987
0.026713467,0.135754869,0.109737368,0.058237567,0.005546258,0.583690987
0.031714942,0.120843012,0.092297848,0.099990649,0.040538631,0.583690987
0.048907388,0.089922795,0.091373802,0.022752664,0.006768405,0.583690987
0.052512774,0.287942847,0.287606576,0.124630263,0.148384741,0.583690987
0.064312672,0.262033488,0.170820009,0.245101755,0.092311088,0.583690987
0.006383276,0.098314779,0.097645642,0.09032655,0.066806399,0.579399142
0.007590973,0.081871866,0.083459312,0.010054876,0.009441853,0.579399142
0.008489913,0.075470985,0.048530082,0.080970052,0.032968191,0.579399142
0.008742603,0.292120994,0.29597405,0.178647046,0.004485281,0.579399142
0.009077919,0.197512784,0.200392327,0.128092133,0.009365469,0.579399142
0.009974063,0.040299751,0.03876647,0.005837045,0.016965698,0.579399142
0.010288412,0.208630063,0.208633017,0.189865886,0.00684479,0.579399142
0.011500148,0.065899196,0.044440938,0.060014273,0.049322052,0.579399142
0.012937394,0.056884169,0.024793985,0.102532175,0.057181988,0.579399142
0.015020113,0.304080867,0.029319858,0.040677215,0.042447472,0.579399142
0.020080762,0.134321626,0.134941282,0.045622954,0.009457894,0.579399142
0.02017488,0.14805964,0.13741513,0.178236582,0.015086646,0.579399142
0.024070076,0.056886522,0.039922676,0.117769028,0.022599034,0.579399142
0.030215882,0.313150722,0.232657095,0.310155769,0.185560939,0.579399142
0.042296737,0.387209251,0.386530531,0.10012058,0.09636709,0.579399142
0.048658891,0.055958585,0.041349738,0.069114354,0.068104931,0.579399142
0,0,0,0.004837956,0.049543566,0.575965665
0.002591206,0.016702547,0.015437764,0.014238256,0.036405481,0.575107296
0.006833678,0.115125337,0.116397728,0.018864582,0.011656995,0.575107296
0.007462376,0.063871776,0.06376423,0.006506386,0.020639779,0.575107296
0.007548108,0.074423193,0.075626807,0.071476733,0.050612945,0.575107296
0.014754531,0.067355813,0.064621355,0.012958634,0.000199363,0.575107296
0.016332489,0.294800715,0.296113283,0.034220046,0.012344453,0.575107296
0.017130787,0.02847346,0.019410193,0.056711864,0.030065591,0.575107296
0.019235249,0.154170844,0.154526706,0.111587962,0.018378806,0.575107296
0.028395484,0.097728445,0.05242116,0.071464921,0.067757382,0.575107296
0.029943933,0.095288042,0.041960271,0.044457022,0.056570914,0.575107296
0.030875798,0.082188682,0.082564683,0.022752664,0.003025579,0.575107296
0.033086027,0.063875227,0.053636596,0.051731181,0.049054707,0.575107296
0.033232951,0.356911215,0.319716094,0.330610035,0.051758708,0.575107296
0.034332086,0.086876057,0.062865319,0.164170091,0.032159282,0.575107296
0.049029307,0.19612739,0.194628816,0.189989419,0.053744698,0.575107296
0.055449547,0.203565473,0.200339916,0.088948495,0.110574554,0.575107296
0.063789274,0.249600077,0.155931725,0.264217339,0.096328898,0.575107296
0.098064827,0.253215344,0.163597483,0.290543101,0.108504542,0.575107296
0.013745011,0.019500006,0.007017165,0.030282747,0.132191287,0.573819742
0.026868778,0.088644235,0.083563737,0.046770185,0.021510559,0.573819742
0.007858885,0.068862083,0.044463139,0.055415016,0.038559516,0.570815451
0.009115194,0.057235891,0.050883251,0.020085144,0.075094086,0.570815451
0.009968006,0.064441245,0.052136588,0.054328814,0.003101963,0.570815451
0.01273549,0.046726282,0.034253282,0.006560524,0.026933838,0.570815451
0.01295541,0.06709061,0.067744746,0.056252184,0.040081089,0.570815451
0.014282076,0.067767933,0.0655454,0.047060561,0.038544239,0.570815451
0.017211083,0.011685885,0.008786681,0.008854,0.026674132,0.570815451
0.017656359,0.05950208,0.052258378,0.029520388,0.020260149,0.570815451
0.023179213,0.195802337,0.19809926,0.069655732,0.003865805,0.570815451
0.024073182,0.056060556,0.054472234,0.027723503,0.018531575,0.570815451
0.035914393,0.119203082,0.11690114,0.080733322,0.101523789,0.570815451
0.042179167,0.074626194,0.046166447,0.044858626,0.043994253,0.570815451
0.052541662,0.078878544,0.080415924,0.023146394,0.004247726,0.570815451
0.08481386,0.186236745,0.179847256,0.105583581,0.061917809,0.570815451
0.161078634,0.33976878,0.316140591,0.024475232,0.006233716,0.570815451
