NH3-N,TN,TKN,TP,Orthophosphate,WATER TEMP.
0.047703,2.228448,2.186087,0.05282,0.022433,29
0.047715,0.967958,0.654251,0.089278,0.032281,21.7
0.047749,0.334203,0.311529,0.054336,0.022236,32.9
0.04777,1.03841,0.83016,0.13122,0.06552,31.7
0.047824,1.778671,1.77493,0.070445,0.021933,32
0.047828,0.467662,0.457042,0.036722,0.013341,24.3
0.047832,0.541141,0.534036,0.105802,0.005444,30.3
0.047898,0.33556,0.280856,0.076492,0.041353,27.6
0.047908,3.046561,0.183068,0.09807,0.08093,25.8
0.047944,1.267437,0.612774,0.415155,0.084811,27.9
0.047987,0.742047,0.714947,0.05613,0.013045,24.8
0.047989,0.485111,0.316281,0.072535,0.054055,23.7
0.048,0.207,0.188,0.12,0.03,22.7
0.048,0.387,0.147,0.059,0.024,22.2
0.048,0.577,0.519,0.02,0.011,35
0.048,0.612,0.463,0.072,0.022,24.9
0.048,0.6409,0.6102,0.1114,0.011,33.11
0.048,2.121,2.083,0.245,0.04,30.8
0.048,5.814,0.899,0.07,0.007,32.9
0.048002,2.058598,2.056059,0.063788,0.028802,31.9
0.048009,0.792877,0.59739,0.077906,0.015793,22.4
0.048015,0.860411,0.665445,0.079931,0.060232,23.9
0.048035,2.135933,2.001035,0.1008,0.0132,23.8
0.048149,0.76779,0.706755,0.068932,0.007958,30.9
0.048163,3.378511,3.362723,0.2139,0.0316,29
0.048175,0.470492,0.309609,0.086793,0.045464,25.7
0.0482,0.0628,0.0555,0.1731,0.0357,29.2
0.0482,0.58545,0.5009,0.08972,0.03105,30.2
0.048204,0.58457,0.579478,0.024504,0.003784,25.4
0.04823,1.592189,0.76211,0.09225,0.26853,19.1
0.048302,0.655682,0.436692,0.08988,0.03611,21.2
0.04834,1.43216,1.30522,0.0426,0.0313,29.4
0.04842,0.95455,0.52032,0.04527,0.03191,24.1
0.048481,0.208619,0.137567,0.074527,0.0572,26.2
0.0485,0.5429,0.5194,0.0902,0.0149,25.64
0.04856,1.30311,1.27185,0.0487,0.0353,26.8
0.048614,1.400106,1.383864,0.0335,0.017,30.5
0.048653,2.676782,0.422583,0.07181,0.06567,26.6
0.048661,0.230507,0.221092,0.112051,0.016717,33
0.04876,0.711652,0.589208,0.067563,0.03159,24.5
0.048846,1.131226,1.121835,0.254537,0.039043,30.1
0.048868,0.364012,0.340315,0.060154,0.034218,30.5
0.04892,0.39087,0.28265,0.03596,0.02433,24
0.048933,1.19344,1.137706,0.06522,0.03508,31.4
0.04899,0.43296,0.35992,0.0379,0.04309,25.5
0.049,0.686,0.435,0.087,0.04,23.2
0.049,1.295,1.251,0.079,0.025,31.4
0.049,1.7231,0.6326,0.4088,0.0784,27.9
0.049,1.99,0.648,0.542,0.043,32.1
0.049,2.089,1.942,0.474,0.024,28.7
0.049033,2.465873,2.44158,0.0736,0.0068,32.8
0.049041,0.271995,0.268305,0.047701,0.003386,31.2
0.049061,2.522327,2.5127,0.19763,0.081004,33
0.049183,1.501069,1.482643,0.13565,0.051894,33.5
0.049233,1.40387,0.510943,0.02478,0.01827,24.8
0.049238,0.451356,0.312419,0.078538,0.039499,30.7
0.049247,1.552884,0.837336,0.12186,0.03814,32.3
0.049256,2.099565,1.691271,0.12009,0.027403,30.7
0.04931,1.448527,1.429034,0.101512,0.012152,26.3
0.04932,1.95183,1.81804,0.0917,0.0483,20.3
0.049428,0.677422,0.476428,0.08325,0.0359,24
0.049473,3.823819,3.806978,0.233796,0.006545,29
0.049578,0.482856,0.326921,0.141517,0.027082,29.8
0.0496,0.6774,0.6484,0.1728,0.018,29.2
0.0497,0.3446,0.3249,0.0748,0.0216,31.15
0.049702,1.189744,1.159844,0.159333,0.07292,26.5
0.04971,0.392723,0.354426,0.048612,0.026864,29.9
0.049788,1.763157,0.947025,0.341809,0.135508,25
0.049845,0.521027,0.295539,0.095732,0.030409,28.4
0.049904,1.5308,0.477574,0.07311,0.0702,22.9
0.05,0.079,0.066,0.11,0.03,26.6
0.05,0.11,0.05,0.06,0.001,26.6
0.05,0.6,0.54,0.1,0.01,29.5
0.05,0.665,0.515,0.123,0.032,31.1
0.05,0.719,0.539,0.12,0.052,32
0.05,0.84,0.24,0.091,0.03,20.9
0.05,1.324,1.307,0.043,0.018,30.4
0.05,1.477,1.433,0.106,0.029,32.9
0.050003,1.279814,1.024553,0.19708,0.13489,29.1
0.05004,0.43786,0.39796,0.05001,0.02115,22.4
0.05007,1.10344,0.61496,0.12638,0.05267,26.1
0.05007,2.57312,2.55644,0.1099,0.0205,29.3
0.05008,1.05554,0.28307,0.12284,0.12284,30.1
0.0501,0.4952,0.3514,0.2702,0.249,28.7
0.05012,0.33251,0.29611,0.04305,0.02901,28.3
0.050126,2.552212,2.503822,0.262093,0.009848,35.6
0.050159,1.567894,1.476494,0.12397,0.0269,32.2
0.0502,0.1114,0.0502,0.1252,0.0149,27.19
0.0502,0.4793,0.3977,0.123,0.0447,27.6
0.0502,0.6687,0.5186,0.2521,0.156,28.1
0.050209,0.24902,0.221871,0.0638,0.053266,30.6
0.050211,0.883155,0.676191,0.08056,0.02642,23.6
0.050306,1.5965,1.587826,0.0497,0.0267,23.1
0.050341,0.679049,0.632937,0.161937,0.052174,26.4
0.050387,0.596202,0.534228,0.097479,0.025389,23.5
0.050396,0.64764,0.533546,0.20068,0.07182,24
0.05046,1.03994,0.97022,0.10187,0.08457,27.3
0.050465,1.308223,0.222496,0.11666,0.11816,31.8
0.05053,1.498574,0.78356,0.21051,0.07962,24.8
0.050548,1.006632,1.000573,0.06348,0.0139,32.1
0.050558,0.57233,0.44243,0.060218,0.037716,27.6
0.050578,2.756021,2.586221,0.152218,0.03594,34.7
0.050599,1.163523,0.762579,0.14202,0.09721,24.9
0.05068,0.42027,0.34078,0.06118,0.0329,31.1
0.050693,0.672368,0.445393,0.06442,0.05667,32.6
0.0507,1.297,1.2798,0.2431,0.013,31.6
0.05071,0.58666,0.53943,0.05559,0.04095,24.6
0.050713,1.885597,1.877758,0.078754,0.039554,29.5
0.050775,1.265647,1.227655,0.0912,0.0912,27.2
0.050781,0.377695,0.352411,0.07098,0.04063,25.1
0.0509,0.5627,0.4563,0.0942,0.0246,25.94
0.0509,1.818,1.8002,0.1951,0.0123,36.7
0.0509,3.9542,0.7118,0.8415,0.2183,30.8
0.050956,0.653032,0.647429,0.035547,0.003877,24.9
0.051,0.149,0.076,0.07,0.024,26.6
0.051,0.176,0.132,0.175,0.159,24.3
0.051,0.179,0.173,0.064,0.054,24.6
0.051,0.457,0.437,0.031,0.027,31.9
0.051,0.562,0.462,0.102,0.085,23.8
0.051,0.73,0.446,0.101,0.029,26.1
0.051,0.907,0.439,0.128,0.092,28.3
0.051,0.994,0.661,0.078,0.007,26.8
0.051,1.361,1.338,0.143,0.092,31.2
0.051,4.446,0.051,0.098,0.053,34.4
0.05101,1.04688,0.99744,0.0478,0.0459,21.6
0.051018,0.46019,0.420433,0.101223,0.06501,28.9
0.05103,1.117291,1.05572,0.0383,0.0383,25.7
0.051037,0.287219,0.231484,0.03835,0.044651,28.2
0.051048,0.833583,0.80719,0.03089,0.02776,29.7
0.05105,0.59775,0.45583,0.04418,0.01132,23.7
0.0511,0.1772,0.0944,0.0455,0.0187,22.61
0.051184,0.458097,0.383497,0.058777,0.034427,26.7
0.051386,0.90548,0.600726,0.08356,0.0895,21.2
0.05141,1.263039,1.258107,0.103112,0.017151,30.6
0.051447,0.324842,0.314365,0.03653,0.012219,25.5
0.051573,0.869857,0.803533,0.066,0.0555,22.7
0.0516,0.9681,0.9568,0.1629,0.067,29.7
0.0516,1.0706,0.84251,0.15866,0.09106,31.6
0.051618,0.922013,0.902998,0.078135,0.023165,21.9
0.051642,0.434787,0.350999,0.042059,0.014812,27.7
0.051643,1.250562,0.771564,0.402883,0.132441,31
0.051654,2.909143,2.856064,0.1256,0.0613,27.3
0.051755,1.67317,0.969494,0.16861,0.0791,30.4
0.051788,3.549411,3.544887,0.062641,0.055747,32.2
0.051876,1.063061,1.055583,0.0381,0.0131,29.8
0.05188,0.6971,0.3114,0.1711,0.0814,30.4
0.0519,1.8776,1.7962,0.3377,0.0432,33.8
0.051913,1.277213,1.261067,0.06159,0.025177,25.7
0.051996,0.988693,0.981696,0.072558,0.009549,24.9
0.052,0.75,0.593,0.364,0.333,31.5
0.052,0.858,0.805,0.041,0.007,32.1
0.052,1.058,1.024,0.064,0.016,31.8
0.052,1.843,1.808,0.154,0.001,34.5
0.052,1.85661,1.78618,0.1487,0.0427,24.3
0.052,1.954,1.242,0.537,0.074,27.5
0.052,2.254,2.234,0.24,0.019,26.5
0.052007,1.793377,1.783208,0.114929,0.032282,32.8
0.0521,0.1375,0.0948,0.109,0.0306,31.8
0.052134,1.606443,1.569764,0.08,0.0465,23.8
0.052141,0.545986,0.368582,0.100995,0.054011,28.4
0.052163,1.133178,0.582624,0.240119,0.125539,23
0.052233,0.979425,0.339363,0.13333,0.10509,29.6
0.052264,0.954412,0.948305,0.088951,0.002484,26.4
0.05228,0.68538,0.56335,0.13895,0.04897,25.4
0.052287,0.687534,0.660907,0.036372,0.008931,31.6
0.0523,0.0595,0.0539,0.0375,0.0258,30.4
0.0523,0.1046,0.0523,0.07657,0.0227,31.4
0.0523,0.1265,0.0894,0.0862,0.0241,34.5
0.052341,0.600048,0.593586,0.026453,0.009998,27.1
0.052345,4.933512,0.758485,0.20728,0.16111,23.2
0.052346,2.582891,2.578652,0.046895,0.03004,31.4
0.052367,1.008938,0.549397,0.13897,0.1183,20.3
0.05244,0.90118,0.53253,0.09057,0.10641,23.7
0.052446,2.089598,2.070082,0.292361,0.082925,32.5
0.052452,7.651446,6.855922,4.4094,0.23707,22.4
0.05248,1.09625,1.08407,0.16059,0.07598,31.6
0.0525,0.2831,0.183,0.0177,0.054162,27.6
0.052511,0.824471,0.785903,0.118225,0.031148,25.4
0.05252,1.68386,1.45751,0.1276,0.0453,17
0.052614,0.656682,0.503336,0.085627,0.060346,30
0.05272,0.5697,0.43488,0.03062,0.018,23.4
0.052767,0.449219,0.365592,0.049023,0.035539,25.5
0.052797,0.586007,0.370707,0.15335,0.08873,26.4
0.0528,1.89431,1.854,0.0649,0.0335,27.1
0.052833,2.903936,2.8814,0.1663,0.063239,33
0.052846,0.509834,0.337076,0.065631,0.029685,20.6
0.05288,0.82852,0.71584,0.18993,0.0433,27.3
0.0529,0.0915,0.0722,0.0813,0.0051,29.6
0.052917,2.081106,2.073406,0.111293,0.001,35.5
0.052949,1.988396,1.982636,0.064616,0.013431,33.1
0.05298,1.956543,1.948785,0.220025,0.127553,32.3
0.052999,0.516663,0.459507,0.093035,0.027578,23.1
0.053,0.212,0.057,0.285,0.204,26.2
0.053,0.516,0.402,0.074,0.021,24.9
0.053,0.543,0.326,0.96,0.041,24.1
0.053,1.133,0.933,0.205,0.018,26.4
0.053,1.225,1.209,0.239,0.034,32.7
0.053,1.318,1.299,0.097,0.024,33.6
0.053,1.3832,0.7762,0.4217,0.0357,33.7
0.053,1.64,1.128,0.202,0.067,32.5
0.053,1.745,1.733,0.276,0.034,30.1
0.053036,2.322191,0.341876,0.05499,0.05186,25.6
0.053097,0.458705,0.3121,0.0722,0.065047,29.4
0.0531,0.428,0.1269,0.0445,0.0399,33.9
0.0532,0.3622,0.2077,0.1618,0.0192,33.2
0.053267,0.46894,0.4462,0.0731,0.045354,27
0.053311,1.551333,1.53147,0.251981,0.154546,32.4
0.053331,0.498254,0.384131,0.03753,0.04952,29.1
0.053432,1.884925,1.458932,0.09772,0.052037,32.2
0.05345,3.691193,0.635384,0.16012,0.086314,28.3
0.053489,2.27706,0.365475,0.16355,0.14848,31.8
0.0535,0.8616,0.6111,0.1536,0.064,32.5
0.053504,0.542775,0.375998,0.097121,0.077389,28.6
0.05359,1.59449,1.54905,0.07024,0.01571,24.1
0.053601,0.897203,0.563766,0.130265,0.05122,29.6
0.053602,0.93364,0.929542,0.113182,0.017041,24.9
0.053629,1.218944,0.916569,0.32266,0.11671,27.5
0.053654,0.754286,0.545524,0.07732,0.06794,31.1
0.05367,0.43588,0.3063,0.04854,0.05005,27
0.053687,1.830615,1.782681,0.123253,0.026167,31.7
0.053689,1.321415,1.272746,0.093043,0.022043,31.8
0.053714,1.057292,0.807324,0.10821,0.07674,30.3
0.053717,0.441003,0.302227,0.058899,0.037564,32
0.05372,2.40365,2.35669,0.0799,0.027,23.6
0.05378,0.5546,0.49103,0.03271,0.00703,21.1
0.05379,1.003206,0.83301,0.151549,0.123886,24
0.0538,1.4683,1.1567,0.2959,0.0685,32.9
0.053859,0.406937,0.253799,0.09622,0.09212,23.6
0.0539,0.1101,0.082,0.071,0.0144,31
0.053945,0.727193,0.588539,0.079867,0.01403,28.4
0.05395,0.536723,0.52319,0.21774,0.03749,26
0.054,0.114,0.084,0.0447,0.0076,29.22
0.054,0.159,0.15,0.059,0.028,27.35
0.054,0.4694,0.3547,0.1047,0.0274,31.4
0.054,0.746,0.393,0.082,0.05,28.8
0.054,0.765,0.531,0.101,0.02,31.4
0.054,0.803,0.471,0.074,0.047,29
0.054,1.288,0.54,0.144,0.061,32.8
0.054,2.547,2.448,0.353,0.026,31.6
0.054034,0.679831,0.506134,0.0879,0.06427,25.1
0.0541,0.5584,0.4828,0.1149,0.0374,25.7
0.054136,2.298801,2.256044,0.176996,0.025977,33.1
0.05414,1.00391,0.98383,0.07398,0.05475,27.7
0.05416,0.206563,0.196225,0.078522,0.023249,28.6
0.054171,0.490592,0.439641,0.04956,0.03255,29.2
0.05425,1.08053,1.02564,0.05218,0.06351,29.2
0.054259,0.530779,0.346617,0.081634,0.05042,29.7
0.054261,1.958056,1.916376,0.115209,0.011046,32.1
0.054297,1.311148,1.254848,0.062694,0.019,24.2
0.0543,0.9679,0.8968,0.1332,0.0503,28.7
0.054372,0.889293,0.820792,0.0747,0.0377,29.1
0.054398,0.536104,0.381122,0.08231,0.0803,29.9
0.054412,0.301855,0.215525,0.053883,0.033345,26.9
0.054419,1.301898,1.298871,0.101771,0.01444,30.9
0.054421,2.351508,2.24997,0.248595,0.025896,34.3
0.054471,3.580088,3.359721,0.1194,0.0387,23.5
0.054477,1.569642,1.542642,0.22829,0.013,30.9
0.054482,0.608531,0.483445,0.068046,0.032043,29.8
0.0545,1.394446,1.3222,0.2774,0.028462,32.8
0.0545,4.9099,0.299,0.0592,0.0336,27.2
0.05451,0.41064,0.39701,0.03586,0.02473,26.3
0.054539,1.838636,1.834393,0.353359,0.067455,34.7
0.05456,2.159923,1.167527,0.097974,0.037634,26.4
0.054561,0.510335,0.483821,0.071863,0.039268,21.7
0.054582,0.627989,0.410156,0.066681,0.030846,32.4
0.054672,0.61235,0.474042,0.068385,0.025485,23
0.054682,0.511317,0.42389,0.071471,0.035502,30.6
0.0547,0.1145,0.0846,0.0532,0.0547,28.8
0.054756,0.584663,0.578445,0.042862,0.002098,24.9
0.054782,1.270313,0.5539,0.1273,0.032394,25.2
0.054784,1.195335,0.910234,0.233458,0.084674,31.5
0.054828,1.313926,1.044648,0.0732,0.1656,19
0.054832,1.758716,0.900336,0.06329,0.018064,31.2
0.0549,0.0738,0.0678,0.0269,0.001,28.8
0.0549,0.238,0.1963,0.1083,0.0207,24.29
0.054917,1.451669,1.404467,0.0736,0.0294,28.2
0.054936,1.62214,1.604728,0.10044,0.014028,27.2
0.054939,0.911891,0.741812,0.106569,0.078024,27.6
0.054976,0.913433,0.5938,0.355927,0.035966,30.2
0.054985,1.36263,1.355674,0.094303,0.02554,32.1
0.05499,0.27454,0.25659,0.04875,0.03331,25.8
0.055,0.208,0.152,0.051,0.009,29.1
0.055,0.727,0.65,0.096,0.026,27
0.055,1.203,1.163,0.112,0.024,27.1
0.055,1.355,1.326,0.101,0.057,34.2
0.055,1.533,1.488,0.094,0.039,32.8
0.05506,0.830116,0.494302,0.20821,0.176977,30.8
0.055074,2.701265,0.163154,0.12056,0.0633,24.9
0.055085,0.767441,0.605705,0.09661,0.0737,23.7
0.055096,1.969852,1.93375,0.152535,0.040332,32.5
0.0551,4.46088,0.48563,0.12371,0.10761,27.8
0.055123,1.054683,1.002463,0.0413,0.0182,21.2
0.055227,12.017923,0.055227,0.12181,0.10602,27.8
0.055228,1.481873,1.476808,0.048039,0.033571,30.9
0.055238,0.52043,0.480988,0.0348,0.0224,25.7
0.05526,0.83213,0.49276,0.0867,0.11669,26.6
0.055282,5.074892,0.810512,0.19039,0.15597,23.7
0.0553,0.2439,0.1496,0.1151,0.0307,32.3
0.0553,0.7349,0.4473,0.1206,0.068,31.54
0.055331,0.340521,0.2811,0.0652,0.040831,25.9
0.05534,1.064239,1.055416,0.333717,0.052787,32.7
0.055395,0.796095,0.786095,0.085033,0.0307,29.3
0.055396,1.272279,1.232379,0.08269,0.0261,30
0.0554,0.90829,0.81175,0.09479,0.05276,29.6
0.05544,1.057927,0.897488,0.081475,0.020197,34.2
0.055449,0.489049,0.4296,0.0895,0.0656,26.3
0.0555,2.036811,2.027811,0.13257,0.014701,28.5
0.05554,2.10688,0.48479,0.03632,0.06402,27.8
0.055594,0.425542,0.366358,0.027992,0.018993,31.2
0.055594,0.531225,0.526388,0.057398,0.016937,34.6
0.055614,0.543188,0.524038,0.15933,0.087905,28.6
0.05565,1.81878,1.79929,0.0578,0.0262,21.2
0.055659,0.438753,0.429819,0.037055,0.009927,31.8
0.055684,0.448666,0.315284,0.03998,0.04409,22.9
0.055758,2.156906,2.084817,0.145264,0.030459,32.1
0.055761,0.986919,0.936756,0.04606,0.001,32.3
0.05579,1.543347,1.48977,0.07,0.0063,23.7
0.0558,0.89,0.5684,0.0878,0.0538,27.8
0.0558,5.0188,0.8201,0.1399,0.011,28.16
0.055809,0.6128,0.3963,0.1099,0.0609,25.8
0.055814,1.489059,1.293714,0.118,0.0513,19.9
0.055858,0.374656,0.295656,0.065014,0.037041,25
0.055926,0.546591,0.430226,0.05614,0.07101,23.5
0.055985,1.051166,0.785135,0.1611,0.08595,34.4
0.056,0.394,0.33,0.13,0.028,30.1
0.056,0.508,0.315,0.082,0.022,23.5
0.056,0.654,0.4,0.079,0.045,22
0.056,1.076,1.039,0.339,0.219,32.4
0.056,1.326,1.295,0.064,0.023,31.2
0.056,1.55,1.272,0.353,0.036,26.4
0.056,1.738,0.459,0.195,0.128,24.3
0.056,2.893,2.822,0.369,0.157,31.4
0.056,3.537,0.389,0.12,0.052,32.6
0.056046,0.579828,0.526628,0.092954,0.0406,29
0.0561,5.8646,0.0561,0.0847,0.0075,32.7
0.056103,0.730905,0.508463,0.11103,0.06277,24.1
0.056138,0.998289,0.991489,0.103032,0.0221,31.7
0.056152,0.796915,0.758492,0.03607,0.03607,26.5
0.056187,0.434018,0.344156,0.152465,0.055941,31
0.056188,0.532195,0.476,0.0609,0.051834,28.1
0.0562,0.0784,0.0673,0.0491,0.0192,22.03
0.0562,0.65757,0.48262,0.04046,0.04761,22.7
0.0562,2.2051,2.1993,0.4208,0.0125,31.9
0.056236,2.207363,2.165386,0.1276,0.1276,26.8
0.05624,1.503889,1.49732,0.071889,0.002891,32.9
0.05627,0.46661,0.31919,0.04584,0.03175,24.1
0.0563,1.107278,0.852,0.0954,0.111,17.8
0.056372,0.56954,0.562602,0.042917,0.017252,32.8
0.056397,5.404016,0.911707,0.10885,0.09231,23.4
0.0564,0.412606,0.400163,0.030718,0.005913,24.7
0.0564,0.6157,0.5418,0.0756,0.1092,29.1
0.056403,1.575413,1.381997,0.174237,0.069446,32.2
0.05641,2.05758,2.05117,0.0518,0.0265,21.9
0.056469,0.738611,0.561177,0.10267,0.027921,29.7
0.05651,0.64444,0.45147,0.05447,0.03755,24.5
0.056589,0.969106,0.425279,0.17715,0.17715,24.9
0.056619,1.233361,0.952797,0.244121,0.116292,31.6
0.056776,0.622205,0.332636,0.055823,0.009385,20.6
0.0568,0.5648,0.3699,0.1086,0.001,24.49
0.056893,1.574411,1.3915,0.715,0.055067,29
0.0569,0.76392,0.75461,0.05644,0.03979,28.2
0.056905,1.774362,1.702855,0.1079,0.0164,30.1
0.056905,3.346896,0.9188,0.2415,0.125803,27.5
0.056937,3.078865,3.034797,0.1983,0.02,25.3
0.056951,0.9678,0.901131,0.0723,0.0581,23.6
0.056966,0.333561,0.285898,0.033836,0.014504,27.2
0.057,0.233,0.216,0.046,0.036,31.2
0.057,0.327,0.13,0.253,0.243,23.3
0.057,0.332,0.27,0.128,0.021,25.8
0.057,0.639,0.492,0.071,0.019,24.8
0.057,1.683,1.645,0.163,0.021,28.5
0.057,1.794,1.059,0.561,0.077,25.7
0.057,1.848,0.791,0.175,0.018,30.7
0.057057,2.649053,2.644947,0.285188,0.001,36.6
0.05707,3.3393,2.24151,0.1358,0.0072,22.4
0.057113,2.453218,2.442956,0.210025,0.048964,34.5
0.05712,0.794285,0.789273,0.041487,0.001,32.4
0.057131,1.082626,1.047621,0.078839,0.025301,28.8
0.057138,0.445002,0.366208,0.09975,0.03795,25.5
0.057157,2.467692,2.429751,0.156257,0.018847,31.1
0.05721,2.5807,1.68339,0.0528,0.001,23.3
0.057268,1.044792,0.793608,0.08178,0.02938,30.6
0.057271,0.746466,0.543104,0.932226,0.058642,32
0.057273,2.647154,2.616054,0.110569,0.0271,28.9
0.057333,1.795898,1.791049,0.088442,0.023642,33
0.05735,1.10541,0.52478,0.17321,0.18603,28.2
0.057372,3.089657,3.077802,0.202393,0.006182,29.3
0.057398,0.353206,0.18053,0.046703,0.021898,23.2
0.057428,1.558614,1.536705,0.08205,0.028895,27
0.0575,0.6122,0.592,0.203,0.0092,29.9
0.0575,1.93245,1.90599,0.0596,0.0109,27.8
0.05753,0.51296,0.45819,0.05762,0.03619,25.8
0.057532,0.833328,0.827715,0.197294,0.002274,26.1
0.057563,1.40966,0.628249,0.13962,0.08009,31.6
0.057566,0.474822,0.396795,0.117396,0.036465,24.6
0.0576,0.6756,0.4398,0.1285,0.0166,35.8
0.05761,3.41176,0.67752,0.09351,0.18947,24.8
0.057664,0.981458,0.615058,0.182189,0.0439,29.8
0.057705,0.373429,0.334969,0.116395,0.3561,27.8
0.057752,1.630569,0.472831,0.069696,0.087978,25.3
0.0578,0.7315,0.6709,0.1418,0.001,24.6
0.057837,1.60543,1.597802,0.048683,0.019697,31.4
0.057871,4.595017,0.854731,0.19239,0.12012,28.2
0.05789,1.44274,0.44837,0.05587,0.051,20.8
0.0579,0.0975,0.0777,0.042,0.0345,32.5
0.0579,1.1202,1.1004,0.042,0.0345,32.5
0.057906,1.091369,1.064369,0.14373,0.051,31.7
0.057947,1.329733,1.223024,0.116089,0.007803,23.3
0.058,0.17,0.119,0.113,0.021,24.1
0.058,0.427,0.347,0.066,0.01,26.1
0.058,0.603,0.56,0.074,0.034,32.8
0.058,0.817,0.741,0.057,0.011,33.3
0.058,1.03,0.296,0.052,0.019,25
0.058,1.158,0.957,0.151,0.043,27.2
0.058,1.225,1.129,0.2,0.01,29.3
0.058,2.171,2.111,0.175,0.034,30.5
0.058,2.479,2.453,0.134,0.03,35
0.05807,2.06347,1.81796,0.1235,0.0757,29.3
0.058114,1.222897,1.21763,0.094428,0.020063,30.9
0.05813,3.19885,3.190375,0.089936,0.020898,33.1
0.05818,1.43668,1.34807,0.11305,0.06516,24.8
0.0582,0.1778,0.1688,0.1007,0.0426,27.55
0.058221,5.115076,0.928311,0.20094,0.15549,22.8
0.058227,0.988,0.5697,0.2183,0.0946,30
0.058234,0.444327,0.411054,0.048458,0.001,20.7
0.058236,1.095404,1.057256,0.0427,0.0427,25.5
0.058293,2.075315,2.058182,0.114106,0.05043,25.2
0.058305,0.629166,0.591915,0.033884,0.010565,22.9
0.05833,2.21497,2.09971,0.44975,0.13489,25.4
0.058354,1.691883,1.651094,0.098978,0.010886,37.8
0.058357,1.574052,0.659077,0.26143,0.16856,25.1
0.058383,1.443223,1.407403,0.0319,0.0226,20.6
0.058428,0.552468,0.486328,0.066293,0.019928,21.9
0.058467,0.511011,0.422357,0.048652,0.035741,21.8
0.058476,0.930758,0.878946,0.05891,0.03711,31.7
0.058482,2.106288,2.097288,0.113819,0.043265,33.5
0.0585,0.1117,0.0851,0.0306,0.0309,30.2
0.058507,1.498655,0.64401,0.14614,0.17367,30.3
0.058593,0.336944,0.22426,0.053584,0.03688,24.3
0.058637,1.095922,1.081167,0.0591,0.0232,21.3
0.058683,1.274893,1.136581,0.0652,0.0164,32.7
0.0587,0.5785,0.5637,0.0551,0.0111,26.27
0.058706,0.635637,0.630036,0.077,0.001203,30.3
0.058801,0.551642,0.350871,0.06733,0.0528,23.1
0.058888,1.029143,0.438428,0.05677,0.08716,22
0.0589,0.0827,0.0708,0.1523,0.0136,34.9
0.0589,0.8279,0.7822,0.1034,0.0081,31.8
0.0589,14.6639,0.0589,0.1387,0.0244,33.1
0.058923,1.347924,1.311924,0.122705,0.0315,31.2
0.05899,0.811996,0.578075,0.03419,0.03419,28.7
0.059,0.423,0.304,0.071,0.027,28.4
0.059,0.49,0.402,0.398,0.205,28.8
0.059,1.344,1.326,0.079,0.001,31.5
0.059,1.432,1.084,0.42,0.078,27.2
0.059099,0.721267,0.638069,0.04652,0.04707,22.6
0.0591,0.912,0.8591,0.3206,0.2078,29.8
0.059133,0.187868,0.166593,0.04265,0.01949,34.8
0.059148,0.310569,0.297655,0.123366,0.123366,29.9
0.059168,5.051666,1.293266,0.092315,0.0265,33
0.059169,0.512517,0.433299,0.06416,0.05354,30.8
0.059193,0.773258,0.723315,0.06907,0.029052,26.1
0.0592,0.550091,0.471343,0.042815,0.023519,23.4
0.059229,1.445364,1.441674,0.131285,0.028651,33.8
0.059287,0.218447,0.185047,0.03555,0.005,32.9
0.059291,3.743467,3.735804,0.380654,0.006611,29.8
0.0593,0.32295,0.20613,0.01836,0.01924,23.8
0.0593,2.358,0.5963,0.1598,0.0757,31.6
0.05933,0.915748,0.838763,0.101017,0.062301,31.9
0.05937,0.67146,0.48476,0.05948,0.1183,22.8
0.059405,0.799235,0.581892,0.07325,0.03427,28.7
0.059426,1.159912,0.203766,0.08191,0.08191,23.2
0.059451,1.624424,1.386591,0.0795,0.0294,22
0.05949,1.00145,0.48622,0.0976,0.08082,32.6
0.0596,0.6243,0.5341,0.2368,0.1977,33.4
0.0596,0.6924,0.5019,0.1226,0.1782,24.6
0.059625,0.545397,0.398071,0.057333,0.001538,26.4
0.059628,1.687798,1.679041,0.078486,0.015991,32.1
0.05964,0.997187,0.326549,0.0529,0.06733,30.5
0.0597,0.475863,0.34349,0.04771,0.02051,20.9
0.059712,1.710567,1.704432,0.065871,0.029297,27.5
0.05973,0.330102,0.2887,0.0783,0.053327,25.5
0.059764,0.7482,0.743876,0.066688,0.011684,32.5
0.05979,2.031342,2.026156,0.115352,0.013549,28.4
0.0598,0.4802,0.27,0.1095,0.0113,24.4
0.05984,0.594956,0.45533,0.062782,0.032326,21.1
0.05991,1.79168,1.43896,0.0966,0.0514,28.6
0.059923,0.461187,0.454504,0.048246,0.010909,31.6
0.059953,0.233453,0.216153,0.04568,0.01625,22.9
0.06,0.0906,0.06,0.104,0.0611,30
0.06,0.37,0.06,0.06,0.001,19.2
0.06,0.425,0.367,0.084,0.028,26.7
0.06,0.599,0.533,0.322,0.213,32.6
0.06,0.658,0.461,0.379,0.034,28.1
0.06,0.814,0.697,0.085,0.016,26.8
0.06,0.845,0.789,0.106,0.009,28.5
0.06,1.168,1.128,0.055,0.023,30.2
0.06,2.594,2.013,0.179,0.012,23.7
0.06,4.06,0.06,0.087,0.048,24.6
0.060063,0.354055,0.324788,0.03673,0.006332,28.8
0.060071,2.178048,0.253421,0.13953,0.08321,24.3
0.060075,0.401059,0.339059,0.06972,0.039045,25.1
0.060076,2.723211,2.704242,0.180377,0.004901,32.5
